0.108981,0.278884,0.248498,0.251099,0.285803,0.213624,0.582577,0.186786,0.072644,0.119295,0.147281,0.182312,0.149482,0.184414,0.151306,0.093117,0.440144,0.496207,0.104650,0.144627,0.172512,0.097495,0.118409,0.787790,0.752361,5.072923,0.822595,0.178481,0.310340,0.346962,0.305911,0.084113,0.077208,0.112436,0.185864,0.142961,0.068575,1.716349,0.243512,0.613269,0.467630,0.185006,0.096752,0.883671,0.203535
0.203069,0.130179,0.237608,0.142886,0.168116,0.282310,0.405276,0.237931,0.095093,0.169632,0.157135,0.120677,0.098014,0.119520,0.151449,0.161405,0.383125,0.267928,0.246532,0.162113,0.123555,0.042940,0.194126,0.478326,1.829957,7.674534,0.513270,0.078524,0.209579,0.360917,0.303637,0.170225,0.171306,0.085419,0.154047,0.099548,0.164065,1.526670,0.293764,0.517665,0.368785,0.429250,0.159889,0.402873,0.202422
0.216188,0.123782,0.249544,0.215808,0.333171,0.220164,0.732874,0.314659,0.102994,0.156646,0.071934,0.147517,0.126824,0.090259,0.089812,0.121251,0.418369,0.366906,0.247435,0.226997,0.174663,0.049087,0.108883,0.342667,0.794701,9.818837,0.662613,0.168903,0.357296,0.181605,0.321942,0.175981,0.143977,0.104802,0.187198,0.138399,0.174135,0.778443,0.321039,0.308926,0.361844,0.234450,0.146588,0.377100,0.244313
0.166928,0.246643,0.565840,0.208837,0.197938,0.170471,0.701326,0.231419,0.067439,0.303525,0.160984,0.179907,0.125180,0.097885,0.085133,0.185064,0.546420,0.357701,0.135410,0.124666,0.094837,0.116565,0.133976,0.649582,1.406568,7.122941,0.642770,0.170812,0.417533,0.323612,0.234171,0.093990,0.138334,0.125545,0.110856,0.082279,0.132300,0.751938,0.319315,0.559752,0.821923,0.309882,0.134186,0.468204,0.286514
0.174905, 0.289930, 0.262523, 0.326724, 0.172409, 0.365563, 0.505948, 0.482288, 0.079132, 0.229211, 0.058709, 0.110473, 0.180116, 0.100845, 0.124453, 0.166570, 0.486376, 0.240396, 0.146188, 0.157195, 0.155356, 0.082628, 0.277955, 0.558431, 1.615685,12.619486, 0.392121, 0.079791, 0.259163, 0.263772, 0.144129, 0.137290, 0.145911, 0.101491, 0.099450, 0.172872, 0.113138, 1.348507, 0.187222, 0.610438, 0.337719, 0.253871, 0.173342, 0.404887, 0.517396
0.183576, 0.285408, 0.457159, 0.235559, 0.167465, 0.175436, 0.567035, 0.214033, 0.121497, 0.236370, 0.130947, 0.131912, 0.141711, 0.085522, 0.114376, 0.175074, 0.495104, 0.415716, 0.174417, 0.253844, 0.149898, 0.065710, 0.275599, 0.526111, 1.402559,11.031950, 0.462628, 0.098835, 0.271864, 0.140099, 0.283042, 0.160356, 0.185930, 0.070663, 0.155569, 0.079137, 0.105444, 1.048252, 0.119477, 0.521762, 0.573714, 0.255092, 0.087951, 0.761299, 0.300084
0.299448, 0.255400, 0.376541, 0.263031, 0.327845, 0.371350, 0.540508, 0.460121, 0.169938, 0.307084, 0.100245, 0.095285, 0.253598, 0.222246, 0.151946, 0.090879, 0.265742, 0.499049, 0.142572, 0.338168, 0.099343, 0.123862, 0.151581, 0.299591, 1.341495,14.139624, 0.966672, 0.188083, 0.298801, 0.268243, 0.269398, 0.081730, 0.171378, 0.106983, 0.168910, 0.085034, 0.192336, 1.561600, 0.300857, 0.422249, 0.325942, 0.335392, 0.258239, 0.600251, 0.232499
0.280205, 0.128752, 0.201719, 0.334562, 0.328448, 0.316107, 0.635573, 0.340737, 0.148489, 0.125863, 0.129630, 0.184463, 0.235447, 0.090530, 0.158859, 0.142915, 0.311982, 0.546358, 0.102305, 0.305420, 0.137640, 0.050156, 0.306762, 0.636617, 1.629801,14.712822, 0.822918, 0.069773, 0.326614, 0.172631, 0.258415, 0.109072, 0.142507, 0.158870, 0.162348, 0.108967, 0.153591, 0.634619, 0.296590, 0.571249, 0.307031, 0.302481, 0.247348, 0.479358, 0.501698
0.131722,0.141585,0.537087,0.314473,0.267366,0.348793,0.327842,0.214666,0.094547,0.214350,0.150226,0.151385,0.150966,0.178826,0.064586,0.130514,0.413397,0.252498,0.123113,0.338955,0.216582,0.058407,0.166239,0.459302,0.830331,6.839244,0.932202,0.155289,0.340983,0.283114,0.176764,0.100848,0.170267,0.065934,0.108508,0.179540,0.081479,1.442738,0.128766,0.675152,0.661290,0.182156,0.155927,0.685851,0.399625
0.155529, 0.240568, 0.351285, 0.312154, 0.276909, 0.373658, 0.311265, 0.265904, 0.067454, 0.207244, 0.160137, 0.072925, 0.182787, 0.138185, 0.148947, 0.202062, 0.205034, 0.474312, 0.118272, 0.266990, 0.172820, 0.114786, 0.281860, 0.353221, 1.515301,13.716820, 1.054379, 0.116608, 0.194664, 0.176478, 0.199632, 0.176835, 0.118115, 0.103439, 0.126468, 0.072767, 0.126425, 1.459792, 0.147676, 0.374667, 0.851149, 0.270603, 0.201554, 0.815096, 0.393207
0.136978,0.100781,0.280527,0.257319,0.180594,0.181608,0.520395,0.359955,0.176214,0.231645,0.098765,0.135141,0.092735,0.141256,0.074111,0.160692,0.498024,0.392742,0.093741,0.189951,0.086877,0.072552,0.132775,0.464998,0.861173,7.959404,0.909106,0.170309,0.490096,0.347647,0.163881,0.088196,0.181450,0.137615,0.076521,0.123099,0.084610,1.579490,0.314717,0.540522,0.302080,0.440271,0.198481,0.378109,0.276069
0.255984,0.134999,0.211044,0.154912,0.189178,0.307816,0.310122,0.324276,0.085154,0.234017,0.113841,0.153603,0.238469,0.154194,0.067454,0.195379,0.498820,0.328575,0.086591,0.125762,0.119379,0.122918,0.186787,0.351490,0.987272,6.696277,0.635906,0.153706,0.403996,0.160320,0.173556,0.183322,0.151417,0.109392,0.083526,0.119305,0.142243,1.440100,0.155956,0.616852,0.417778,0.424532,0.251752,0.641829,0.293762
0.140325, 0.112344, 0.266811, 0.277796, 0.280395, 0.255166, 0.399579, 0.363965, 0.180553, 0.145003, 0.140356, 0.144502, 0.184451, 0.159408, 0.091918, 0.151092, 0.531319, 0.512483, 0.246323, 0.259117, 0.107873, 0.100241, 0.177757, 0.367841, 1.120346,13.086559, 0.546529, 0.153806, 0.222051, 0.235338, 0.138167, 0.099454, 0.153412, 0.104197, 0.121745, 0.063364, 0.086946, 0.669676, 0.262517, 0.435912, 0.654879, 0.307369, 0.109398, 0.595541, 0.527231
0.177934,0.259743,0.220597,0.166698,0.268102,0.206461,0.480718,0.335490,0.171344,0.153267,0.122756,0.169496,0.131409,0.149200,0.155538,0.248628,0.486720,0.248613,0.195136,0.201301,0.172820,0.106376,0.282514,0.303674,1.358090,9.204815,0.664949,0.115260,0.243582,0.254410,0.342753,0.118940,0.185686,0.064105,0.136503,0.171187,0.103358,0.646417,0.248622,0.322058,0.456126,0.222060,0.195856,0.344634,0.335055
0.144210, 0.172223, 0.214555, 0.354223, 0.213767, 0.333947, 0.316012, 0.409061, 0.198442, 0.122969, 0.095501, 0.141358, 0.092123, 0.218289, 0.106788, 0.245904, 0.277349, 0.325340, 0.132092, 0.125022, 0.089649, 0.074825, 0.219760, 0.398056, 1.337930,14.017509, 0.837287, 0.132537, 0.375372, 0.317945, 0.192222, 0.130152, 0.158689, 0.076830, 0.183647, 0.153877, 0.182111, 1.273305, 0.255804, 0.399907, 0.794207, 0.230670, 0.104720, 0.528582, 0.361957
0.137592, 0.201945, 0.318860, 0.359238, 0.189637, 0.241510, 0.700349, 0.272712, 0.155173, 0.213364, 0.061887, 0.111684, 0.181703, 0.176217, 0.167928, 0.188250, 0.480869, 0.284514, 0.121017, 0.179924, 0.160192, 0.095308, 0.124382, 0.490095, 1.804382,11.573511, 0.933268, 0.076571, 0.321634, 0.143038, 0.216738, 0.129898, 0.170715, 0.105220, 0.172469, 0.094416, 0.071191, 1.623641, 0.274691, 0.551882, 0.722386, 0.160290, 0.194008, 0.651587, 0.378089
0.218197, 0.137728, 0.533517, 0.200674, 0.210014, 0.176974, 0.397967, 0.186065, 0.168365, 0.185023, 0.122503, 0.089916, 0.159434, 0.097669, 0.096059, 0.162829, 0.403416, 0.401275, 0.225329, 0.320866, 0.158128, 0.085460, 0.250082, 0.560504, 1.725169,14.576414, 0.799245, 0.161919, 0.304158, 0.128438, 0.239074, 0.088752, 0.085944, 0.171419, 0.161451, 0.092777, 0.078359, 1.721520, 0.264479, 0.452068, 0.325243, 0.304772, 0.182360, 0.520951, 0.304439
0.252404,0.252518,0.442527,0.195198,0.262345,0.232946,0.544913,0.371863,0.160200,0.240011,0.077357,0.202415,0.178843,0.145014,0.110114,0.107734,0.233127,0.443930,0.234720,0.157032,0.148250,0.044084,0.122654,0.638229,1.769326,9.695522,1.061174,0.131849,0.421024,0.294958,0.202907,0.070503,0.144273,0.111255,0.084344,0.071248,0.163964,0.778290,0.162556,0.500380,0.651426,0.217306,0.163947,0.774913,0.182950
0.213659, 0.203368, 0.204934, 0.233512, 0.186304, 0.219291, 0.487490, 0.287411, 0.151929, 0.250640, 0.080687, 0.166065, 0.127059, 0.141438, 0.129546, 0.115278, 0.482174, 0.211832, 0.091861, 0.364942, 0.187634, 0.123396, 0.287777, 0.790848, 0.736700,14.088860, 0.749254, 0.174167, 0.410241, 0.350496, 0.304573, 0.089745, 0.081970, 0.148964, 0.190404, 0.174899, 0.089809, 0.748210, 0.220087, 0.657269, 0.395606, 0.352937, 0.164519, 0.833791, 0.392035
0.186636, 0.186742, 0.578016, 0.346401, 0.246352, 0.356950, 0.428564, 0.412803, 0.114799, 0.168590, 0.142785, 0.142623, 0.157868, 0.171795, 0.077888, 0.204226, 0.288604, 0.276853, 0.177029, 0.318974, 0.145087, 0.096027, 0.141026, 0.625972, 0.977315,14.980584, 0.691241, 0.112402, 0.355877, 0.349338, 0.304328, 0.146865, 0.187932, 0.084974, 0.184106, 0.173637, 0.179824, 0.898739, 0.184711, 0.473783, 0.817342, 0.312276, 0.204304, 0.392499, 0.390658
